-0.00763472 0.16162
-0.322159 -0.0305049
0.0685085 -0.480541
0.635698 0.121476
-0.189171 0.786572
-0.932123 -0.271291
0.367467 -1.07133
1.2032 0.477268
-0.6002 1.32675
-1.44106 -0.735707
0.883174 -1.54522
1.63835 1.04193
-1.21125 1.71964
-1.78831 -1.39036
1.57842 -1.84362
1.88489 1.77456
-1.97787 1.9115
-1.92287 -2.18739
2.40211 -1.91848
1.89789 2.62101
