3.52 0.0686749 -0.0110306
3.53 0.0677958 -0.011325
3.54 0.0669224 -0.011616
3.55 0.0660547 -0.0119035
3.56 0.0651927 -0.0121876
3.57 0.0643363 -0.0124683
3.58 0.0634856 -0.0127456
3.59 0.0626405 -0.0130195
3.6 0.061801 -0.0132901
3.61 0.0609671 -0.0135574
3.62 0.0601388 -0.0138214
3.63 0.059316 -0.0140822
3.64 0.0584988 -0.0143396
3.65 0.057687 -0.0145939
3.66 0.0568808 -0.0148449
3.67 0.0560801 -0.0150927
3.68 0.0552848 -0.0153374
3.69 0.0544949 -0.0155789
3.7 0.0537105 -0.0158173
3.71 0.0529315 -0.0160526
3.72 0.0521579 -0.0162848
3.73 0.0513896 -0.0165139
3.74 0.0506267 -0.01674
3.75 0.0498691 -0.016963
3.76 0.0491168 -0.0171831
3.77 0.0483699 -0.0174001
3.78 0.0476282 -0.0176142
3.79 0.0468917 -0.0178253
3.8 0.0461605 -0.0180336
3.81 0.0454345 -0.0182389
3.82 0.0447137 -0.0184413
3.83 0.0439981 -0.0186409
3.84 0.0432876 -0.0188376
3.85 0.0425823 -0.0190314
3.86 0.041882 -0.0192225
3.87 0.0411869 -0.0194108
3.88 0.0404969 -0.0195963
3.89 0.0398119 -0.0197791
3.9 0.039132 -0.0199591
3.91 0.0384571 -0.0201365
3.92 0.0377872 -0.0203111
3.93 0.0371223 -0.0204831
3.94 0.0364623 -0.0206524
3.95 0.0358073 -0.0208191
3.96 0.0351572 -0.0209831
3.97 0.034512 -0.0211446
3.98 0.0338717 -0.0213035
3.99 0.0332363 -0.0214598
4 0.0326057 -0.0216136
4.01 0.0319799 -0.0217649
4.02 0.0313589 -0.0219136
4.03 0.0307427 -0.0220599
4.04 0.0301313 -0.0222037
4.05 0.0295246 -0.0223451
4.06 0.0289227 -0.022484
4.07 0.0283254 -0.0226205
4.08 0.0277329 -0.0227547
4.09 0.027145 -0.0228864
4.1 0.0265617 -0.0230158
4.11 0.0259831 -0.0231429
4.12 0.0254091 -0.0232676
4.13 0.0248397 -0.02339
4.14 0.0242748 -0.0235102
4.15 0.0237145 -0.023628
4.16 0.0231587 -0.0237436
4.17 0.0226074 -0.023857
4.18 0.0220606 -0.0239682
4.19 0.0215183 -0.0240772
4.2 0.0209804 -0.0241839
4.21 0.0204469 -0.0242885
4.22 0.0199179 -0.024391
4.23 0.0193932 -0.0244913
4.24 0.0188729 -0.0245895
4.25 0.0183569 -0.0246857
4.26 0.0178453 -0.0247797
4.27 0.0173379 -0.0248717
4.28 0.0168349 -0.0249616
4.29 0.0163361 -0.0250495
4.3 0.0158415 -0.0251353
4.31 0.0153512 -0.0252192
4.32 0.0148651 -0.0253011
4.33 0.0143832 -0.025381
4.34 0.0139054 -0.025459
4.35 0.0134318 -0.025535
4.36 0.0129623 -0.0256091
4.37 0.012497 -0.0256813
4.38 0.0120357 -0.0257517
4.39 0.0115784 -0.0258201
4.4 0.0111253 -0.0258867
4.41 0.0106761 -0.0259515
4.42 0.0102309 -0.0260144
4.43 0.00978977 -0.0260755
4.44 0.00935258 -0.0261348
4.45 0.00891932 -0.0261924
4.46 0.00849 -0.0262482
4.47 0.00806458 -0.0263022
4.48 0.00764305 -0.0263545
4.49 0.00722539 -0.0264051
4.5 0.00681157 -0.0264539
4.51 0.00640159 -0.0265011
4.52 0.00599541 -0.0265467
4.53 0.00559302 -0.0265905
4.54 0.0051944 -0.0266327
4.55 0.00479953 -0.0266733
4.56 0.0044084 -0.0267123
4.57 0.00402097 -0.0267496
4.58 0.00363723 -0.0267854
4.59 0.00325717 -0.0268196
4.6 0.00288076 -0.0268522
4.61 0.00250798 -0.0268833
4.62 0.00213882 -0.0269129
4.63 0.00177325 -0.026941
4.64 0.00141125 -0.0269675
4.65 0.00105281 -0.0269926
4.66 0.00069791 -0.0270162
4.67 0.000346524 -0.0270383
4.68 -1.36274e-06 -0.027059
4.69 -0.000345771 -0.0270782
4.7 -0.000686719 -0.027096
4.71 -0.00102423 -0.0271125
4.72 -0.00135831 -0.0271275
4.73 -0.001689 -0.0271411
4.74 -0.0020163 -0.0271534
4.75 -0.00234023 -0.0271643
4.76 -0.00266082 -0.0271739
4.77 -0.00297808 -0.0271821
4.78 -0.00329204 -0.0271891
4.79 -0.0036027 -0.0271947
4.8 -0.0039101 -0.027199
4.81 -0.00421424 -0.0272021
4.82 -0.00451515 -0.0272039
4.83 -0.00481285 -0.0272045
4.84 -0.00510735 -0.0272038
4.85 -0.00539867 -0.0272018
4.86 -0.00568683 -0.0271987
4.87 -0.00597186 -0.0271944
4.88 -0.00625376 -0.0271888
4.89 -0.00653256 -0.0271821
4.9 -0.00680827 -0.0271743
4.91 -0.00708091 -0.0271652
4.92 -0.00735051 -0.0271551
4.93 -0.00761708 -0.0271438
4.94 -0.00788064 -0.0271314
4.95 -0.0081412 -0.0271178
4.96 -0.00839878 -0.0271032
4.97 -0.00865341 -0.0270875
4.98 -0.0089051 -0.0270707
4.99 -0.00915387 -0.0270529
5 -0.00939973 -0.027034
5.01 -0.00964271 -0.0270141
5.02 -0.00988282 -0.0269932
5.03 -0.0101201 -0.0269712
5.04 -0.0103545 -0.0269482
5.05 -0.0105861 -0.0269243
5.06 -0.0108149 -0.0268993
5.07 -0.011041 -0.0268734
5.08 -0.0112642 -0.0268465
5.09 -0.0114848 -0.0268187
5.1 -0.0117025 -0.02679
5.11 -0.0119176 -0.0267603
5.12 -0.01213 -0.0267297
5.13 -0.0123398 -0.0266982
5.14 -0.0125468 -0.0266657
5.15 -0.0127512 -0.0266324
5.16 -0.012953 -0.0265983
5.17 -0.0131522 -0.0265632
5.18 -0.0133488 -0.0265273
5.19 -0.0135428 -0.0264906
5.2 -0.0137343 -0.026453
5.21 -0.0139232 -0.0264146
5.22 -0.0141097 -0.0263754
5.23 -0.0142936 -0.0263354
5.24 -0.014475 -0.0262946
5.25 -0.0146539 -0.026253
5.26 -0.0148304 -0.0262106
5.27 -0.0150045 -0.0261675
5.28 -0.0151761 -0.0261236
5.29 -0.0153453 -0.0260789
5.3 -0.0155121 -0.0260335
