x_cartesian,y_cartesian,z_cartesian
0.973474107734763,0.224386120714292,0.000174358244115
0.966904893412136,0.247179762232475,0.00104510208232
0.959802271768451,0.269788011578983,0.001740090911009
0.952170878936698,0.292198251468867,0.002607516721396
0.944965036837908,0.31471414300802,0.003476685872941
0.936285842824973,0.336714195890337,0.004167830545229
0.928026696877467,0.358839918849497,0.005036121799916
0.920101402876598,0.381306276196189,0.005910343299001
0.91078820788025,0.403034992940596,0.006605668146182
0.901864938257121,0.424961937075429,0.007482324476992
0.892490713706592,0.446536028000082,0.008360720388102
0.882519145073869,0.468058497496147,0.009066504273212
0.872983837231591,0.489694859205596,0.009958152439992
0.863008120033814,0.510991154527848,0.01067823721406
0.852510759558245,0.532086825069665,0.011576503129502
0.841498972390894,0.552971181641773,0.012302509450117
0.830898123678007,0.574054140710725,0.013044217156952
0.819872077296698,0.594797194676953,0.013966892053148
0.808438822199636,0.615195957712772,0.014717485326355
0.796499755957426,0.63538157664294,0.015472259773275
0.784940333884457,0.655845792917057,0.016247096797711
0.772343549002116,0.675182990427017,0.017010930393364
0.760010909315745,0.694958065073654,0.017796221793903
0.748028093919557,0.715080072628938,0.018424452123928
0.734943219799444,0.734173018307171,0.019220896455789
0.722333320693134,0.753504404449895,0.020042112938493
0.709231365112924,0.772634395039416,0.020687250714713
0.695911713652424,0.791302540267207,0.021521537305966
0.682260575659675,0.809635500112475,0.02217800392624
0.668913872318955,0.828400909727469,0.02304699941344
0.655376518327308,0.846734404180639,0.023737480953813
0.64136596289231,0.864859335195625,0.024434237622692
0.627193204869158,0.882545070500861,0.025137269155282
0.61287970871244,0.89979520847506,0.025846575283344
0.59867275600171,0.917660118912891,0.026586413411666
0.583795007931442,0.934265531492482,0.027116514882954
0.569338218011511,0.951292961335822,0.027869252311448
0.554610228307192,0.968010256793162,0.028629310160765
0.539625046112989,0.984419181823601,0.029200754533185
0.524853304413779,1.00139401000331,0.030000759580784
0.509544270251865,1.01709059773477,0.030583535652903
0.494627066001541,1.03328927428944,0.031198416900552
0.47929091841794,1.0492777394798,0.031818877325535
0.463908084016519,1.06487906398073,0.032647644320125
0.448502261103264,1.08011023497313,0.033280656416889
0.432900885363566,1.09505443138745,0.033713732367545
0.417110207934197,1.10970027700345,0.034356508198117
0.401675317813367,1.12492423980532,0.035034179852663
0.385528864354968,1.13899202300325,0.035688461498455
0.369934349428043,1.15358969904625,0.036378336515439
0.353971528898284,1.16798389885117,0.036861480624669
0.338051974729598,1.18203635013075,0.037562339530371
0.32198805321974,1.19582466842534,0.038053330592458
0.305997243799253,1.20928365082388,0.038765172994947
0.289886320565079,1.22248650651332,0.03926401077453
0.273663135696765,1.23542832831594,0.039765987415041
0.257538990045517,1.24908981340064,0.040302688062746
0.241104021224727,1.26151098169577,0.041035277630965
0.224982413596113,1.27462895531729,0.041580522353887
0.208602475253098,1.28651811191718,0.042096971712147
0.192307026988903,1.2991516727111,0.042649017135634
0.175931473884474,1.31154774345029,0.043204550076341
0.159715858182524,1.32368107735297,0.043763570497518
0.143209916610723,1.33562077239842,0.044091633244875
0.126884728192229,1.34730179159772,0.044655885492874
0.110518687244688,1.35876283563364,0.045223625137159
0.093881061120339,1.37002378734107,0.04579485214029
0.077456848887086,1.38106069038326,0.046128148007395
0.061016013945446,1.39188064350239,0.046704606684735
0.044567077535897,1.40249561378352,0.047284552635196
0.028137930720864,1.41391734423824,0.047655015654417
0.011684391293287,1.4241352962178,0.048240367605674
-0.004757309987283,1.43516903833603,0.0486127493907
-0.021184496575519,1.44500734668583,0.049203507281722
-0.037861702990709,1.455663949,0.04957780782121
-0.054234313761414,1.46513829101067,0.050173971590579
-0.070610656862586,1.47544664876102,0.050550190873126
-0.087157804914941,1.48457317103816,0.050892208402714
-0.103457723763557,1.4945374431432,0.051529898473182
-0.119976512443866,1.50433081209215,0.051908036487328
-0.136357715067602,1.5129693728275,0.05225179831837
-0.152762770648449,1.52244094947565,0.052896987281893
-0.169107105967727,1.53177294116724,0.05327704401612
-0.185652113826589,1.54092933263365,0.053657100750346
-0.202125394579724,1.54994235714654,0.054037157484573
-0.218520393721163,1.55881769438399,0.054417214218799
-0.234681197177214,1.5665632522782,0.055039188793339
-0.250891232048368,1.57518192099705,0.055421164236069
-0.267280646941432,1.58363381669266,0.055803139678798
-0.283569889060069,1.5919658761598,0.056185115121528
-0.299752944239661,1.60018415711591,0.056567090564258
-0.316104609112214,1.60823962144294,0.056949066006988
-0.332341187064437,1.6161879491776,0.057331041449718
-0.348456949452424,1.62403539433705,0.057713016892447
-0.364731072689326,1.63172461416762,0.058094992335177
-0.380875913180896,1.63931997578207,0.058476967777907
-0.396886017610781,1.64682789441642,0.058858943220637
-0.413286864799665,1.65515236925414,0.059275643703615
-0.429310593452841,1.66242515104499,0.059657619146345
-0.445186164510219,1.6696243667395,0.060039594589074
-0.461201126470713,1.67667610313293,0.060421570031804
-0.477354136898292,1.68357861617562,0.060803545474534
-0.493348809033405,1.69041630513179,0.061185520917264
-0.509180260483947,1.69719589491769,0.061567496359994
-0.525141080549033,1.70383247664292,0.061949471802723
-0.540934766172898,1.71042927452285,0.06201834890333
-0.557158210570612,1.71782590921422,0.062432956249759
-0.572902743044153,1.72422764518272,0.062813012983985
-0.588767246659991,1.73049148082272,0.063193069718212
-0.604447444614388,1.73672155059244,0.063573126452438
-0.619938961436671,1.74292474721461,0.063953183186665
-0.635848007402601,1.74888608712043,0.064333239920892
-0.651261691668415,1.7549477416352,0.06438659095415
-0.667441013904921,1.76168912380396,0.0647991051514
-0.683073181223844,1.76747813453691,0.065177243165546
-0.698501839212219,1.77325877203964,0.065555381179692
-0.71403347350919,1.7789134239066,0.065933519193838
-0.729671466932258,1.78445168771154,0.065975181457551
-0.745093779795018,1.78998121524518,0.066351400740098
-0.760690550146028,1.79644002017093,0.066761821775603
-0.776313016827639,1.80172128348056,0.06713804105815
-0.791716337019715,1.80701496018897,0.067514260340697
-0.806901643845215,1.81233896212919,0.06754423371661
-0.8221730141853,1.81753531119755,0.067918534256098
-0.837534309990745,1.82261388349368,0.068292834795586
-0.852665684616702,1.82772264165053,0.068667135335073
-0.868316422728163,1.83363135987188,0.068721365782118
-0.883625223051445,1.83850850398752,0.069093747567144
-0.898697125406018,1.84342668247473,0.069466129352171
-0.913851376384055,1.84823354699646,0.069838511137197
-0.929092679470429,1.85293925794128,0.069849118351421
-0.944085174408258,1.85768603209871,0.070219581370643
-0.959156086185717,1.86232452810082,0.070590044389865
-0.974304680461461,1.8668540371489,0.070960507409086
-0.98920940659772,1.87145751027736,0.070961518621426
-1.00418308020119,1.87594492551608,0.071330062863558
-1.01923072304129,1.88032657880163,0.07169860710569
-1.03402873031218,1.88479331770955,0.071691941014384
-1.04889187041226,1.88914726984998,0.0720585664682
-1.0643150035377,1.89427013277022,0.072458521508726
-1.07899139342226,1.89860450618094,0.072825146962542
-1.09407387729706,1.90266056949886,0.07280871026481
-1.10888576517338,1.90679495773726,0.073173416919142
-1.12343053876519,1.91102589436958,0.073538123573474
-1.13838050345233,1.91497428697558,0.073514009426599
-1.15305424637741,1.91901227816189,0.073876797270338
-1.16727241230282,1.92210002219969,0.074206604401009
-1.18173181806878,1.92615428143856,0.074569392244747
-1.19625880854239,1.93012778569848,0.07453585619967
-1.21117671558387,1.93378655600315,0.074896725221764
-1.22547920480541,1.93777527414768,0.075257594243857
-1.24018540226304,1.94147049014447,0.075216380608735
-1.25460365130448,1.94527994065333,0.075575330798191
-1.26907864179461,1.94900035554426,0.075934280987647
-1.28361716541013,1.95264240973478,0.075885389697954
-1.29820420936553,1.95618350980142,0.076242421043839
-1.31250443714848,1.95986342033294,0.076599452389723
-1.32629854475527,1.96262957899641,0.076924026340527
-1.3407094188923,1.96615129536638,0.076865712919189
-1.35516536892358,1.96957552964925,0.077220825410625
-1.36967342026383,1.97291299749416,0.077575937902062
-1.3838959530602,1.9764159985357,0.077509946689022
-1.39816078981847,1.97982543098993,0.077863140315194
-1.41189536352789,1.98233794024692,0.078184225429896
-1.42626361798279,1.9855948241652,0.078110730805712
-1.44032555957538,1.98900854601432,0.07846200555586
-1.4544346495447,1.99234342347177,0.078813280306008
-1.46835437707188,1.99454899125996,0.078700348142295
-1.48255411301748,1.99772506773869,0.079049704005719
-1.49645055968562,2.00108258492959,0.079399059869144
-1.51074125011412,2.00410131115963,0.079748415732568
-1.52413062935698,2.00652099098477,0.079626235584783
-1.53815700962151,2.00965201600947,0.079973672550841
-1.55222672620611,2.0127070601102,0.0803211095169
-1.56573473317081,2.01490770324541,0.080191600213743
-1.57988720334517,2.01781223043341,0.080537118271851
-1.5937292149531,2.02091815483589,0.08088263632996
-1.6073522941708,2.02289982909665,0.080745797813969
-1.62127353695675,2.02586095970712,0.081089396953603
-1.63460770583928,2.02797125263427,0.081401759807816
-1.64861521297881,2.03080009009435,0.081288828307514
-1.66229838840811,2.03383493134887,0.081630508518207
-1.67573997618702,2.03573701246808,0.081941126891564
-1.68949715840888,2.03863432017213,0.082282807102256
-1.70266078046598,2.04070625057447,0.082129565500148
-1.71649032172582,2.04346758857669,0.082469326771491
-1.72971140793647,2.04539634661618,0.082778200654531
-1.74362141035006,2.04803188451703,0.082648517049479
-1.756907993589,2.04982771539171,0.082955646432792
-1.77052034536202,2.052623662874,0.083293488754436
-1.78352185005152,2.05461040539403,0.083125762765585
-1.79756033813773,2.05696377646836,0.083461686127239
-1.81061444847158,2.05881213246906,0.08376707100147
-1.82436028854891,2.06134718664879,0.084102994363123
-1.83712473359256,2.06340134417021,0.083926194355824
-1.85026805437901,2.06506403336288,0.08422983471167
-1.86374836834607,2.06773208530591,0.0845638391031
-1.87696043628492,2.06928116886028,0.084379883985216
-1.89050293597821,2.07182492776267,0.084711969396249
-1.903401065364,2.07357011627067,0.085013865224461
-1.91632613427385,2.07525694024018,0.085315761052673
-1.92996833540293,2.07762850488846,0.085152921364935
-1.94294882187785,2.07919615427142,0.085453072656316
-1.95559236018375,2.08104634868461,0.085753223947698
-1.96932176512373,2.08323578266556,0.085583054583027
-1.98201835651487,2.08497280774551,0.085881461328435
-1.99510411202901,2.08630693151888,0.086179868073843
-2.00786122140332,2.08794300927123,0.085972702761865
-2.02132739996475,2.09023180996048,0.086299031171244
-2.03412510281197,2.0917450255711,0.086595693361589
-2.04694696537964,2.09320300961701,0.086892355551933
-2.05943780661055,2.0949759285953,0.086676290353207
-2.0730099080104,2.09703619414046,0.087000699742076
-2.08553855931921,2.09869206716494,0.08729561736832
-2.09846735333942,2.09994122886478,0.087072396788627
-2.11104181732311,2.1014922561645,0.087365569841788
-2.12363873653351,2.10299178825987,0.087658742894948
-2.13625792740034,2.10443971833366,0.087951915948109
-2.14891017350059,2.10584668794319,0.087719969814901
-2.16228917276962,2.10788884821763,0.088040541133162
-2.17497596212116,2.10917946778859,0.088331969604307
-2.18769537881456,2.11042876594391,0.088092867985222
-2.20005652464533,2.11199924547602,0.088382551865476
-2.21280720897457,2.11313570092364,0.08867223574573
-2.22520983857353,2.11460822640318,0.088961919625984
-2.23764411654551,2.11604338743577,0.088714092333684
-2.25008737686289,2.11741975877501,0.089002031614222
-2.26292043624965,2.11835299237434,0.08928997089476
-2.27540384346262,2.11963066291374,0.089577910175298
-2.28754823309866,2.12126984997304,0.089321357146951
-2.3000707565886,2.12245282664726,0.089607551819002
-2.31261267510272,2.12358723138374,0.089893746491052
-2.3251854096109,2.12468356137542,0.089630212281723
-2.33739464891476,2.12612854943476,0.089914662336569
-2.34999366516146,2.12711891859031,0.090199112391414
-2.36223998012632,2.12847269214802,0.090483562446259
-2.37488793734881,2.12937789176956,0.090211302385957
-2.38717079956851,2.13064014048291,0.090494007814932
-2.39872431112798,2.13119365599444,0.090748442701009
-2.41104135965434,2.13236790730547,0.091031148129985
-2.42338797203618,2.13350770174225,0.090750336621344
-2.43574021810898,2.13459197337038,0.091031297415838
-2.44810982139879,2.13563114181062,0.091312258210331
-2.46049664074699,2.13662513396831,0.091593219004824
-2.47178338372234,2.13736207499033,0.091275759909987
-2.48420263208133,2.13826938647088,0.09155497606144
-2.49626529692545,2.13956702360695,0.091834192212893
-2.50873005870676,2.14039606497437,0.091537847819414
-2.52082547289369,2.14160918058095,0.091815319319321
-2.53254761122957,2.14169340116404,0.092065043669238
-2.54467385742588,2.14282332898108,0.092342515169145
-2.55682826002125,2.14392218268662,0.092037619161731
-2.56898606144619,2.14496919843739,0.09231334600164
-2.58039077066893,2.1453356006311,0.092561500157558
-2.59257824964658,2.14630106665932,0.092837226997468
-2.60479355799312,2.14723516888531,0.092523779319685
-2.61623896924055,2.14748301868144,0.092770363274046
-2.62847080427833,2.14832492440902,0.093044345445558
-2.64034247503877,2.14958584481683,0.09331832761707
-2.65184011496985,2.14972690131837,0.092969104463685
-2.66373974347402,2.15091181390283,0.093241341958455
-2.67525018362194,2.15096554047898,0.093486355703747
-2.68717729391825,2.15207423599921,0.093758593198516
-2.69950703653031,2.15268412176249,0.093428216481903
-2.71067970508344,2.15309316021383,0.093671660010663
-2.72264781524395,2.15408745088746,0.093942152820397
-2.73384456920882,2.15442496848876,0.094185596349157
-2.74622801535768,2.15487550866891,0.093846842267079
-2.75823618634396,2.1557549480378,0.094115590383537
-2.76946902953414,2.1559821343178,0.094357463688349
-2.78150286062251,2.15678666455175,0.094626211804807
-2.79238231025131,2.15742927574073,0.094868085109619
-2.80445439177066,2.15817091158823,0.094519208908515
-2.8157330976941,2.15825595271713,0.094759511982012
-2.82781699447424,2.15891222775133,0.095026515397007
-2.83874119693701,2.15942044310763,0.095266818470504
-2.85006593784631,2.15940972463616,0.09488303892172
-2.86180875202698,2.16045515303614,0.095148297627121
-2.8731420930517,2.1603638183311,0.095387030461981
-2.8849085591339,2.16133968755793,0.095652289167381
-2.89627669404127,2.16118758684826,0.095260306562497
-2.90806651403398,2.16209374210781,0.095523820550222
-2.91906503020448,2.16237026976084,0.095760983139174
-2.93045075064479,2.16210354841348,0.095998145728126
-2.94228776207046,2.16291648387923,0.095624311416646
-2.95331656459241,2.16309411449355,0.095859903752466
-2.96435492775502,2.16323981979023,0.096095496088286
-2.97621130704784,2.16394143479319,0.096357265350308
-2.98726958257792,2.16402177919927,0.096592857686127
-2.99835084003497,2.16407995612988,0.096183073034951
-3.01023934051935,2.16467984739592,0.096443097563297
-3.02094857176701,2.16518989035078,0.096677119638807
-3.03204474927675,2.16514245928413,0.096911141714318
-3.04316371022422,2.16507267091946,0.096493328329024
-3.05509344997432,2.1655389948581,0.096751608115772
-3.06583951454953,2.1659287068478,0.096984059923845
-3.07697236518352,2.16575299001147,0.097216511731918
-3.08774979008762,2.16609367297416,0.096790669566815
-3.09971944167936,2.16642798702231,0.097047204604098
-3.11050114896122,2.16669877377275,0.097278086137652
-3.1216694916587,2.1663962209326,0.097508967671207
-3.13246813443931,2.16660801913954,0.097739849204761
-3.14328915712835,2.16680089691602,0.097304407933246
-3.15492844026631,2.16752156613096,0.097559198213249
-3.16613115553852,2.16709365587758,0.097788509465252
-3.1769637680435,2.16718774529589,0.098017820717255
-3.18780446990061,2.16725313767025,0.098247131969258
-3.19866737773783,2.16729941574476,0.097802091532947
-3.20952411603262,2.16730733873758,0.098029832496413
